,index,Symbol,Security,Sector,GICS Sub-Industry,Open,Low,Close,High,beta,forwardPE,averageVolume,marketCap,Trailing PE
459,459,UPS,United Parcel Service,Industrials,Air Freight & Logistics,"0    156.910004
Name: Open, dtype: float64","0    156.029999
Name: Low, dtype: float64","0    159.839996
Name: Close, dtype: float64","0    160.289993
Name: High, dtype: float64",0.9795159999999999,18.893616,4036480,138165370880,30.318665
460,460,URI,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,"0    263.799988
Name: Open, dtype: float64","0    258.609985
Name: Low, dtype: float64","0    260.200012
Name: Close, dtype: float64","0    264.200012
Name: High, dtype: float64",2.246848,15.396451,853304,18769944576,20.583817
461,461,UHS,Universal Health Services,Health Care,Health Care Facilities,"0    130.410004
Name: Open, dtype: float64","0    129.75
Name: Low, dtype: float64","0    131.699997
Name: Close, dtype: float64","0    132.649994
Name: High, dtype: float64",1.1875,12.239777,592543,11191575552,12.915564
462,462,UNM,Unum Group,Financials,Life & Health Insurance,"0    26.01
Name: Open, dtype: float64","0    25.73
Name: Low, dtype: float64","0    25.870001
Name: Close, dtype: float64","0    26.16
Name: High, dtype: float64",1.755777,5.1431413,2550890,5268736000,5.544364
463,463,VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,"0    60.509998
Name: Open, dtype: float64","0    59.509998
Name: Low, dtype: float64","0    60.57
Name: Close, dtype: float64","0    61.990002
Name: High, dtype: float64",2.126575,140.86046,4994016,24699779072,0.0
464,464,VAR,Varian Medical Systems,Health Care,Health Care Equipment,"0    175.729996
Name: Open, dtype: float64","0    175.649994
Name: Low, dtype: float64","0    175.860001
Name: Close, dtype: float64","0    175.940002
Name: High, dtype: float64",1.057773,28.641695,793011,16065778688,59.816326
465,465,VTR,Ventas Inc,Real Estate,Health Care REITs,"0    47.41
Name: Open, dtype: float64","0    47.099998
Name: Low, dtype: float64","0    48.73
Name: Close, dtype: float64","0    49.299999
Name: High, dtype: float64",1.281512,157.19354,2357372,18252845056,53.78587
466,466,VRSN,Verisign Inc.,Information Technology,Internet Services & Infrastructure,"0    197.600006
Name: Open, dtype: float64","0    197.550003
Name: Low, dtype: float64","0    199.940002
Name: Close, dtype: float64","0    201.559998
Name: High, dtype: float64",0.8198519999999999,34.2363,638198,22815154176,28.843046
467,467,VRSK,Verisk Analytics,Industrials,Research & Consulting Services,"0    192.229996
Name: Open, dtype: float64","0    191.220001
Name: Low, dtype: float64","0    194.710007
Name: Close, dtype: float64","0    195.820007
Name: High, dtype: float64",0.7851889999999999,35.858196,637362,31657900032,48.327133
468,468,VZ,Verizon Communications,Communication Services,Integrated Telecommunication Services,"0    57.009998
Name: Open, dtype: float64","0    56.66
Name: Low, dtype: float64","0    57.259998
Name: Close, dtype: float64","0    57.389999
Name: High, dtype: float64",0.398634,11.452,15930916,236947030016,12.95475
469,469,VRTX,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,"0    233.289993
Name: Open, dtype: float64","0    231.179993
Name: Low, dtype: float64","0    236.699997
Name: Close, dtype: float64","0    239.360001
Name: High, dtype: float64",0.780987,20.58261,1895012,61550993408,23.196785
470,470,VFC,VF Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods","0    82.370003
Name: Open, dtype: float64","0    81.620003
Name: Low, dtype: float64","0    82.330002
Name: Close, dtype: float64","0    83.129997
Name: High, dtype: float64",0.973992,28.292095,2178604,32109029376,0.0
471,471,VIAC,ViacomCBS,Communication Services,Movies & Entertainment,"0    43.73
Name: Open, dtype: float64","0    42.889999
Name: Low, dtype: float64","0    43.360001
Name: Close, dtype: float64","0    44.240002
Name: High, dtype: float64",1.8072469999999998,,11919075,26791493632,0.0
472,472,VTRS,Viatris,Health Care,Pharmaceuticals,"0    17.450001
Name: Open, dtype: float64","0    17.309999
Name: Low, dtype: float64","0    17.690001
Name: Close, dtype: float64","0    17.709999
Name: High, dtype: float64",1.535714,,13746280,21266919424,0.0
473,473,V,Visa Inc.,Information Technology,Data Processing & Outsourced Services,"0    203.029999
Name: Open, dtype: float64","0    202.229996
Name: Low, dtype: float64","0    206.009995
Name: Close, dtype: float64","0    207.190002
Name: High, dtype: float64",0.956407,30.11842,8425940,454130499584,42.146072
474,474,VNT,Vontier,Information Technology,Electronic Equipment & Instruments,"0    34.41
Name: Open, dtype: float64","0    33.139999
Name: Low, dtype: float64","0    34.060001
Name: Close, dtype: float64","0    34.490002
Name: High, dtype: float64",,,2901175,5739008000,0.0
475,475,VNO,Vornado Realty Trust,Real Estate,Office REITs,"0    37.599998
Name: Open, dtype: float64","0    37.32
Name: Low, dtype: float64","0    38.110001
Name: Close, dtype: float64","0    38.25
Name: High, dtype: float64",1.428046,-3811.0002,2599509,7288956416,136.10715
476,476,VMC,Vulcan Materials,Materials,Construction Materials,"0    159.479996
Name: Open, dtype: float64","0    159.199997
Name: Low, dtype: float64","0    160.619995
Name: Close, dtype: float64","0    161.009995
Name: High, dtype: float64",0.594537,32.188377,904861,21283915776,35.04691
477,477,WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,"0    65.389999
Name: Open, dtype: float64","0    65.050003
Name: Low, dtype: float64","0    66.660004
Name: Close, dtype: float64","0    66.849998
Name: High, dtype: float64",0.824054,19.721893,1023077,11880212480,37.81055
478,478,WAB,Westinghouse Air Brake Technologies Corp,Industrials,Construction Machinery & Heavy Trucks,"0    82.120003
Name: Open, dtype: float64","0    80.980003
Name: Low, dtype: float64","0    81.279999
Name: Close, dtype: float64","0    82.199997
Name: High, dtype: float64",1.671218,18.685057,1408925,15469697024,33.684208
479,479,WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,"0    143.589996
Name: Open, dtype: float64","0    142.889999
Name: Low, dtype: float64","0    145.509995
Name: Close, dtype: float64","0    145.660004
Name: High, dtype: float64",0.424894,25.350174,7147624,411689975808,20.997114
480,480,WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,"0    47.959999
Name: Open, dtype: float64","0    47.060001
Name: Low, dtype: float64","0    48.09
Name: Close, dtype: float64","0    48.169998
Name: High, dtype: float64",0.5378149999999999,9.195028,8235470,41551777792,0.0
481,481,DIS,The Walt Disney Company,Communication Services,Movies & Entertainment,"0    175.220001
Name: Open, dtype: float64","0    173.0
Name: Low, dtype: float64","0    173.639999
Name: Close, dtype: float64","0    177.880005
Name: High, dtype: float64",1.199579,36.402515,11663551,314371735552,0.0
482,482,WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,"0    115.07
Name: Open, dtype: float64","0    114.830002
Name: Low, dtype: float64","0    115.050003
Name: Close, dtype: float64","0    115.849998
Name: High, dtype: float64",0.732668,24.9026,1531298,48620822528,32.49082
483,483,WAT,Waters Corporation,Health Care,Health Care Distributors,"0    271.109985
Name: Open, dtype: float64","0    269.769989
Name: Low, dtype: float64","0    271.130005
Name: Close, dtype: float64","0    272.970001
Name: High, dtype: float64",0.873949,29.248112,405893,16822992896,33.78146
484,484,WEC,WEC Energy Group,Utilities,Electric Utilities,"0    87.620003
Name: Open, dtype: float64","0    87.220001
Name: Low, dtype: float64","0    88.349998
Name: Close, dtype: float64","0    88.779999
Name: High, dtype: float64",0.11344499999999999,22.032417,1227961,27868682240,23.188976
485,485,WFC,Wells Fargo,Financials,Diversified Banks,"0    32.779999
Name: Open, dtype: float64","0    32.299999
Name: Low, dtype: float64","0    32.459999
Name: Close, dtype: float64","0    32.830002
Name: High, dtype: float64",1.272584,10.143749,40191951,134514556928,79.17073
486,486,WELL,Welltower Inc.,Real Estate,Health Care REITs,"0    60.849998
Name: Open, dtype: float64","0    60.48
Name: Low, dtype: float64","0    62.130001
Name: Close, dtype: float64","0    62.470001
Name: High, dtype: float64",1.025735,100.20968,2609154,25927159808,24.921782
487,487,WST,West Pharmaceutical Services,Health Care,Health Care Supplies,"0    299.649994
Name: Open, dtype: float64","0    298.799988
Name: Low, dtype: float64","0    305.049988
Name: Close, dtype: float64","0    306.640015
Name: High, dtype: float64",1.009453,59.58008,418274,22551490560,73.861984
488,488,WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals","0    52.580002
Name: Open, dtype: float64","0    51.380001
Name: Low, dtype: float64","0    51.82
Name: Close, dtype: float64","0    52.919998
Name: High, dtype: float64",1.70063,8.509031,4762012,15765975040,0.0
489,489,WU,Western Union Co,Information Technology,Data Processing & Outsourced Services,"0    22.41
Name: Open, dtype: float64","0    21.77
Name: Low, dtype: float64","0    21.959999
Name: Close, dtype: float64","0    22.459999
Name: High, dtype: float64",0.9726889999999999,10.871286,4459604,9028216832,12.978723
490,490,WRK,WestRock,Materials,Paper Packaging,"0    45.330002
Name: Open, dtype: float64","0    44.57
Name: Low, dtype: float64","0    45.5
Name: Close, dtype: float64","0    45.759998
Name: High, dtype: float64",1.341386,11.818182,1974172,11970594816,0.0
491,491,WY,Weyerhaeuser,Real Estate,Specialized REITs,"0    32.740002
Name: Open, dtype: float64","0    32.599998
Name: Low, dtype: float64","0    33.540001
Name: Close, dtype: float64","0    33.669998
Name: High, dtype: float64",1.916491,27.949999,4094222,25035026432,50.972645
492,492,WHR,Whirlpool Corp.,Consumer Discretionary,Household Appliances,"0    199.570007
Name: Open, dtype: float64","0    194.869995
Name: Low, dtype: float64","0    195.710007
Name: Close, dtype: float64","0    203.089996
Name: High, dtype: float64",1.8639700000000001,10.246597,720867,12241054720,14.189082
493,493,WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,"0    22.540001
Name: Open, dtype: float64","0    22.01
Name: Low, dtype: float64","0    22.43
Name: Close, dtype: float64","0    22.639999
Name: High, dtype: float64",1.620273,18.691666,9555175,27220824064,126.01124
494,494,WLTW,Willis Towers Watson,Financials,Insurance Brokers,"0    208.839996
Name: Open, dtype: float64","0    207.309998
Name: Low, dtype: float64","0    210.270004
Name: Close, dtype: float64","0    211.070007
Name: High, dtype: float64",0.8035709999999999,17.39206,975893,27104854016,25.736843
495,495,WYNN,Wynn Resorts Ltd,Consumer Discretionary,Casinos & Gaming,"0    108.269997
Name: Open, dtype: float64","0    107.269997
Name: Low, dtype: float64","0    110.07
Name: Close, dtype: float64","0    112.860001
Name: High, dtype: float64",2.3860289999999997,-39.17082,3322095,11873360896,0.0
496,496,XEL,Xcel Energy Inc,Utilities,Multi-Utilities,"0    64.5
Name: Open, dtype: float64","0    64.309998
Name: Low, dtype: float64","0    65.43
Name: Close, dtype: float64","0    65.639999
Name: High, dtype: float64",0.231617,22.030302,2512832,35155734528,23.292986
497,497,XRX,Xerox,Information Technology,"Technology Hardware, Storage & Peripherals","0    21.110001
Name: Open, dtype: float64","0    20.85
Name: Low, dtype: float64","0    21.049999
Name: Close, dtype: float64","0    21.17
Name: High, dtype: float64",1.852415,9.976303,2166188,4176003840,4.9622817
498,498,XLNX,Xilinx,Information Technology,Semiconductors,"0    140.009995
Name: Open, dtype: float64","0    137.850006
Name: Low, dtype: float64","0    138.0
Name: Close, dtype: float64","0    141.550003
Name: High, dtype: float64",0.955882,41.317368,3707564,33826836480,56.37255
499,499,XYL,Xylem Inc.,Industrials,Industrial Machinery,"0    105.110001
Name: Open, dtype: float64","0    103.419998
Name: Low, dtype: float64","0    104.0
Name: Close, dtype: float64","0    105.290001
Name: High, dtype: float64",1.006827,39.24528,906340,18744127488,84.48416
500,500,YUM,Yum! Brands Inc,Consumer Discretionary,Restaurants,"0    107.650002
Name: Open, dtype: float64","0    107.419998
Name: Low, dtype: float64","0    109.410004
Name: Close, dtype: float64","0    109.629997
Name: High, dtype: float64",1.012079,27.3525,1584420,33005496320,31.768293
501,501,ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,"0    409.470001
Name: Open, dtype: float64","0    405.019989
Name: Low, dtype: float64","0    406.549988
Name: Close, dtype: float64","0    411.5
Name: High, dtype: float64",1.662289,28.213045,367148,21675782144,46.404522
502,502,ZBH,Zimmer Biomet,Health Care,Health Care Equipment,"0    159.949997
Name: Open, dtype: float64","0    158.710007
Name: Low, dtype: float64","0    163.460007
Name: Close, dtype: float64","0    164.119995
Name: High, dtype: float64",1.337184,20.743656,1126154,33881663488,0.0
503,503,ZION,Zions Bancorp,Financials,Regional Banks,"0    49.5
Name: Open, dtype: float64","0    47.75
Name: Low, dtype: float64","0    48.299999
Name: Close, dtype: float64","0    49.5
Name: High, dtype: float64",1.655462,12.352941,2089264,7921779712,20.422832
504,504,ZTS,Zoetis,Health Care,Pharmaceuticals,"0    162.559998
Name: Open, dtype: float64","0    161.830002
Name: Low, dtype: float64","0    163.360001
Name: Close, dtype: float64","0    164.199997
Name: High, dtype: float64",0.67647,38.347416,1724272,77639778304,47.07781
